Login Timestamp,User ID,IP Address,Country,Region,City,Browser Name and Version,Device Type,Login Successful
13:39.7,-4.32E+18,158.248.145.103,NO,-,-,Chrome 69.0.3497.17.19,desktop,FALSE
13:40.1,-4.32E+18,209.236.117.62,US,-,-,Chrome Mobile 63.0.3239,mobile,FALSE
13:40.3,-4.32E+18,92.220.70.91,NO,Viken,Drammen,Chrome 69.0.3497.17.19,tablet,FALSE
13:40.4,7.11E+18,92.221.210.100,NO,Vestland,Straume,Firefox 20.0.0.1673,mobile,TRUE
13:41.0,-4.32E+18,45.130.53.222,US,Texas,Dallas,Chrome Mobile 81.0.4044.1943,mobile,FALSE
13:41.4,-4.32E+18,92.48.83.121,GB,-,-,Firefox 20.0.0.1605,mobile,FALSE
13:42.9,-4.71E+18,217.30.68.159,CZ,Hlavni mesto Praha,Prague,Firefox 20.0.0.1618,mobile,TRUE
13:43.1,-4.32E+18,209.236.125.127,US,-,-,Chrome Mobile WebView 85.0.4183,mobile,FALSE
13:44.0,-1.99E+18,209.236.125.127,US,-,-,Chrome Mobile WebView 85.0.4183,mobile,FALSE
13:44.3,-2.93E+18,10.2.81.17,NO,Vestfold og Telemark,Horte,Chrome 69.0.3497.17.28,desktop,TRUE
13:45.9,-2.79E+18,66.248.237.110,US,-,-,Chrome Mobile WebView 85.0.4183,mobile,FALSE
13:46.0,-4.32E+18,37.191.145.181,NO,Oslo County,Oslo,Firefox 20.0.0.1618,mobile,FALSE
13:46.1,1.50E+18,158.149.145.128,NO,-,-,Chrome 69.0.3497.17.19,desktop,FALSE
13:46.2,-6.32E+18,45.144.247.13,US,Texas,Dallas,Chrome Mobile WebView 85.0.4183,mobile,TRUE
13:46.4,-4.32E+18,95.164.134.7,US,Wyoming,Cheyenne,Chrome Mobile WebView 85.0.4183,mobile,FALSE
13:46.6,-4.32E+18,10.0.9.5,NO,Oslo County,Oslo,Chrome Mobile WebView 85.0.4183,mobile,FALSE
13:46.8,-5.24E+18,87.248.7.127,NO,Innlandet,Gjøvik,Chrome 69.0.3497.17.19,desktop,TRUE
13:48.3,-4.32E+18,79.161.106.213,NO,Viken,Torpo,Edge 81.0.416,desktop,FALSE
13:48.6,-6.61E+17,176.107.141.169,PL,Mazovia,Warsaw,Chrome Mobile WebView 80.0.3987,mobile,FALSE
13:50.2,-4.32E+18,163.116.181.13,AU,-,-,Mobile Safari 13.0,tablet,FALSE
13:51.1,-3.13E+18,92.221.9.159,NO,Rogaland,Stavanger,Chrome Mobile WebView 85.0.4183,mobile,TRUE
13:51.5,-4.32E+18,45.130.53.222,US,Texas,Dallas,Chrome Mobile 81.0.4044.1943,mobile,FALSE
13:51.6,-4.32E+18,109.74.178.215,NO,Oslo County,Oslo,Chrome 69.0.3497.17.19,desktop,FALSE
13:51.8,-4.32E+18,91.184.186.129,DE,Rheinland-Pfalz,Kottenheim,Chrome Mobile WebView 85.0.4183,mobile,FALSE
13:52.0,6.51E+18,38.135.39.91,US,-,-,Chrome Mobile 81.0.4044.1924,mobile,TRUE
13:53.0,4.62E+18,79.160.40.182,NO,Viken,Lierstranda,Chrome Mobile WebView 85.0.4183,mobile,TRUE
13:53.8,-4.19E+18,185.115.244.202,NO,-,-,Chrome 72.0.3626.90,desktop,TRUE
13:54.8,7.67E+18,93.186.14.127,DE,Rheinland-Pfalz,Griebelschied,Firefox 20.0.0.1722,mobile,TRUE
13:55.8,-4.32E+18,81.167.55.56,BR,-,-,Samsung Internet 11.2,mobile,FALSE
13:56.3,1.55E+18,51.175.20.251,NO,Viken,Fredrikstad,Chrome 69.0.3497.17.19,desktop,TRUE
13:57.3,5.88E+18,10.0.72.171,NO,Vestland,Strandebarm,Android 2.3.3.2672,mobile,FALSE
13:57.3,1.42E+18,10.0.63.122,NO,Rogaland,Tau,Chrome 72.0.3626.87,desktop,TRUE
13:57.3,-4.32E+18,37.191.204.254,NO,Oslo County,Oslo,Android 2.3.3.2672,mobile,FALSE
13:58.4,-1.18E+18,81.166.224.173,NO,Oslo County,Oslo,Chrome 86.0.4202,desktop,TRUE
13:59.4,-4.32E+18,103.44.36.97,ID,East Java,Surabaya,Opera Mini 19.0.2254,tablet,FALSE
14:00.2,-4.32E+18,185.234.90.86,PL,Silesia,Bielsko-Biala,Chrome Mobile 84.0.4147,mobile,FALSE
14:00.6,1.82E+18,80.202.136.13,NO,-,-,Chrome Mobile WebView 85.0.4183,mobile,TRUE
14:01.1,6.40E+18,95.164.134.7,US,Wyoming,Cheyenne,Chrome Mobile WebView 85.0.4183,mobile,FALSE
14:02.8,-4.32E+18,170.39.78.192,US,-,-,Chrome Mobile WebView 80.0.3987,mobile,FALSE
14:03.1,-4.32E+18,81.167.95.152,NO,Viken,Fredrikstad,Android 2.3.3.2672,mobile,FALSE
14:03.4,3.03E+18,170.39.77.188,US,-,-,Firefox Mobile 48.0.0.3128.3143,mobile,FALSE
14:03.9,-4.32E+18,185.234.252.41,UA,-,-,Chrome Mobile 74.0.3729,mobile,FALSE
14:05.1,-4.32E+18,109.247.204.22,BR,-,-,Chrome Mobile WebView 80.0.3987,mobile,FALSE
14:05.4,-1.82E+18,92.220.70.91,NO,Viken,Drammen,Chrome 69.0.3497.17.19,tablet,TRUE
14:05.4,8.56E+18,156.52.114.87,NO,Viken,Fredrikstad,Chrome 69.0.3497.17.19,tablet,TRUE
14:06.0,-4.32E+18,109.247.47.15,NO,Viken,Harestua,Chrome 69.0.3497.17.19,desktop,FALSE
14:06.3,6.72E+18,139.164.14.120,NO,-,-,Android 2.3.3.2672,mobile,FALSE
14:06.5,6.91E+17,37.191.188.176,NO,Oslo County,Oslo,Chrome 90.0.4411,desktop,TRUE
14:07.9,-4.32E+18,170.39.79.200,US,-,-,Chrome Mobile WebView 50.0.2661,mobile,FALSE
14:09.2,4.18E+18,170.39.78.105,US,-,-,Firefox 20.0.0.1618,mobile,TRUE
14:10.4,1.22E+18,103.40.121.122,ID,Central Java,Klaten,Chrome 69.0.3497.17.19,tablet,FALSE
14:10.7,-4.32E+18,199.26.84.19,US,-,-,Chrome Mobile 50.0.2661,mobile,FALSE
14:11.4,-7.60E+18,109.247.15.69,BR,-,-,Firefox 20.0.0.1618,mobile,TRUE
14:12.3,-4.44E+18,81.166.167.87,NO,Viken,Mjondalen,Chrome Mobile WebView 85.0.4183,mobile,TRUE
14:14.3,4.71E+18,185.90.212.120,NO,Oslo County,Oslo,Chrome 69.0.3497.17.19,tablet,TRUE
14:14.6,-4.32E+18,170.39.79.152,US,-,-,Chrome Mobile WebView 85.0.4183,mobile,FALSE
14:14.9,4.44E+18,81.167.199.112,NO,Innlandet,Elverum,Chrome Mobile WebView 85.0.4183,mobile,TRUE
14:15.3,1.07E+18,10.3.13.96,NO,Troms og Finnmark,Rotsund,Chrome 69.0.3497.17.28,desktop,FALSE
14:16.3,-4.32E+18,209.236.123.101,US,-,-,Chrome Mobile 81.0.4044.1943,mobile,FALSE
14:18.0,-8.14E+17,209.236.125.4,US,-,-,Chrome Mobile 81.0.4044.1949,mobile,TRUE
14:18.2,-6.56E+18,23.137.225.156,US,-,-,Chrome Mobile WebView 81.0.4044,mobile,TRUE
14:19.1,-4.32E+18,82.147.60.14,NO,Innlandet,Elverum,Chrome 69.0.3497.17.19,desktop,FALSE
14:19.2,5.42E+18,176.107.143.65,PL,Mazovia,Warsaw,Firefox 20.0.0.1605,mobile,TRUE
14:20.3,-4.32E+18,92.221.205.143,NO,Vestland,Bergen,Firefox 20.0.0.1618,mobile,FALSE
14:21.0,7.17E+18,10.0.104.67,IN,Maharashtra,Mumbai,Chrome Mobile WebView 85.0.4183,mobile,TRUE
14:21.4,-4.32E+18,103.250.162.126,IN,Gujarat,Jogan,Chrome Mobile WebView 80.0.3987,mobile,FALSE
14:21.9,3.39E+18,10.0.60.59,NO,Oslo County,Oslo,Android 2.3.3.2672,mobile,TRUE
14:22.0,-1.99E+18,209.236.125.127,US,-,-,Chrome Mobile WebView 85.0.4183,mobile,FALSE
14:22.8,-4.32E+18,66.68.80.148,US,Texas,Austin,Chrome Mobile WebView 81.0.4044,mobile,FALSE
14:23.0,5.99E+18,152.93.30.38,NO,Rogaland,Sandnes,Chrome 69.0.3497.17.19,desktop,TRUE
14:23.7,-9.07E+18,23.137.225.89,US,-,-,Firefox Mobile 48.0.0.3128.3143,mobile,FALSE
14:25.8,-6.40E+18,170.39.79.194,US,-,-,Firefox Mobile 84.0,mobile,FALSE
14:26.8,-1.84E+18,79.161.199.249,BR,-,-,Firefox 20.0.0.1618,mobile,FALSE
14:27.0,-7.60E+18,109.247.15.69,BR,-,-,Firefox 20.0.0.1618,mobile,TRUE
14:27.0,-6.43E+18,92.220.65.125,NO,Viken,Drammen,Chrome 69.0.3497.17.19,desktop,TRUE
14:27.2,-8.14E+17,209.236.125.4,US,-,-,Chrome Mobile 81.0.4044.1949,mobile,TRUE
14:27.6,-3.36E+18,158.248.145.103,NO,-,-,Chrome 69.0.3497.17.19,desktop,TRUE
14:28.1,-4.32E+18,10.0.81.135,PL,Pomerania,Gdansk,Chrome Mobile WebView 85.0.4183,mobile,FALSE
14:28.2,-6.19E+18,79.161.171.139,NO,Vestfold og Telemark,Notodden,Android 2.3.3.2672,mobile,TRUE
14:28.7,-8.19E+18,23.137.224.247,US,-,-,Chrome Mobile 81.0.4044.1923,mobile,TRUE
14:28.8,-6.50E+18,152.93.43.144,NO,-,-,Android 2.3.3.2672,mobile,TRUE
14:30.2,-4.32E+18,23.137.225.156,US,-,-,Chrome Mobile WebView 81.0.4044,mobile,FALSE
14:31.3,-4.72E+18,109.247.176.57,NO,Rogaland,Kopervik,Android 2.3.3.2672,mobile,FALSE
14:32.0,-7.35E+17,10.0.0.110,US,Alaska,Kotzebue,Chrome Mobile WebView 80.0.3987,mobile,TRUE
14:32.6,-3.81E+18,182.50.188.75,NO,-,-,Firefox 20.0.0.1618,mobile,TRUE
14:32.8,-4.32E+18,51.174.8.127,NO,-,Os,Android 2.3.3.2672,mobile,FALSE
14:33.0,-4.32E+18,103.245.73.92,ID,Central Sulawesi,Palu,Chrome 90.0.4411,desktop,FALSE
14:33.8,-4.32E+18,95.164.131.240,US,Wyoming,Cheyenne,Chrome Mobile WebView 85.0.4183,mobile,FALSE
14:35.1,5.76E+18,10.0.159.239,NO,Oslo County,Oslo,Chrome 90.0.4411,desktop,TRUE
14:35.3,-5.09E+18,10.3.6.207,PL,Lower Silesia,Wroclaw,Firefox 20.0.0.1618,mobile,TRUE
14:35.6,-4.32E+18,95.215.172.234,DE,-,-,Chrome Mobile WebView 85.0.4183,mobile,FALSE
14:39.2,2.14E+18,79.160.86.224,NO,Vestfold og Telemark,Vear,Android 2.3.3.2672,mobile,FALSE
14:40.1,-4.32E+18,10.3.0.75,NO,Oslo County,Oslo,Chrome 90.0.4411,desktop,FALSE
14:40.9,-8.65E+18,51.174.180.167,NO,Vestfold og Telemark,Skien,Android 2.3.3.2672,tablet,TRUE
14:42.2,2.42E+18,10.2.68.13,RO,Bucuresti,Sector 4,Chrome Mobile 81.0.4044.1961,mobile,FALSE
14:42.6,-4.32E+18,209.236.125.4,US,-,-,Chrome Mobile 81.0.4044.1949,mobile,FALSE
14:42.8,1.50E+18,84.234.139.115,NO,Oslo County,Oslo,Android 2.3.3.2672,mobile,FALSE
14:42.9,-7.86E+17,87.248.0.39,NO,Innlandet,Kongsvinger,Opera Mobile 52.1.2254,mobile,FALSE
14:43.1,-4.32E+18,170.39.78.105,US,-,-,Firefox 20.0.0.1618,mobile,FALSE
14:43.9,-3.42E+18,92.220.60.102,NO,Vestfold og Telemark,Tønsberg,Android 2.3.3.2672,mobile,TRUE
14:43.9,-1.21E+18,82.147.54.178,NO,Oslo County,Oslo,Firefox 20.0.0.1751,mobile,FALSE
14:44.0,8.33E+18,80.232.103.0,NO,Rogaland,Bryne,Android 2.3.3.2672,mobile,TRUE
14:44.2,4.06E+18,38.135.39.15,US,-,-,Chrome Mobile WebView 85.0.4183,mobile,FALSE
14:45.0,-4.32E+18,84.234.232.57,NO,Rogaland,Hommersak,Chrome 79.0.3945.192.203,desktop,FALSE
14:45.7,6.57E+18,152.93.192.50,NO,Rogaland,Sola,Chrome 69.0.3497.17.19,desktop,TRUE
14:46.2,6.48E+18,46.212.180.135,NO,Viken,Lillestrøm,Chrome 69.0.3497.17.19,desktop,TRUE
14:46.5,-4.32E+18,10.3.0.75,NO,Oslo County,Oslo,Chrome 90.0.4411,desktop,FALSE
14:47.6,6.61E+18,79.161.113.147,NO,Vestland,Stord,Firefox 20.0.0.1673,mobile,TRUE
14:47.8,5.45E+18,209.236.123.217,US,-,-,Chrome Mobile 81.0.4044.1943,mobile,FALSE
14:48.6,-4.32E+18,185.243.129.169,AU,-,-,Chrome Mobile 84.0.4147,mobile,FALSE
14:48.7,1.32E+18,79.161.206.254,NO,Viken,Drammen,Android 2.3.3.2672,mobile,FALSE
14:48.8,-4.32E+18,10.3.0.75,NO,Oslo County,Oslo,Chrome 90.0.4411,desktop,FALSE
14:49.2,2.63E+17,156.52.224.130,NO,-,-,Chrome 71.0.3578.34,desktop,TRUE
14:50.3,-4.32E+18,91.242.205.123,NO,-,-,Chrome 69.0.3497.17.19,desktop,FALSE
14:50.5,-4.32E+18,170.39.77.203,US,-,-,Chrome Mobile 81.0.4044.1931,mobile,FALSE
14:51.2,-2.59E+18,209.236.123.126,US,-,-,Chrome Mobile WebView 85.0.4183,mobile,TRUE
14:52.5,8.60E+18,10.0.110.44,IN,Maharashtra,Mumbai,Chrome Mobile WebView 85.0.4183,mobile,TRUE
14:53.2,-1.21E+18,82.147.54.178,NO,Oslo County,Oslo,Firefox 20.0.0.1751,mobile,FALSE
14:53.9,4.78E+18,10.2.140.9,FR,North,Roubaix,Chrome 69.0.3497.17.28,desktop,TRUE
14:56.5,-4.32E+18,46.212.48.227,NO,Viken,Klofta,Mobile Safari UI/WKWebView ,mobile,FALSE
14:56.9,2.84E+18,23.137.224.11,US,-,-,Chrome Mobile WebView 44.0.2403,mobile,TRUE
14:58.2,-6.81E+18,176.97.50.188,PL,Warmia-Masuria,Bartoszyce,Chrome Mobile 81.0.4044.1954,mobile,TRUE
14:59.0,-4.32E+18,10.0.159.233,NO,Troms og Finnmark,Vestre Jakobselv,Firefox 20.0.0.1618,mobile,FALSE
15:01.0,-4.32E+18,81.166.206.54,NO,Oslo County,Oslo,Android 2.3.6,tablet,FALSE
15:01.8,-4.32E+18,10.2.61.11,BR,-,-,Chrome 69.0.3497.17.19,desktop,FALSE
15:02.3,1.16E+18,81.167.43.170,NO,Oslo County,Oslo,Firefox 20.0.0.1618,mobile,FALSE
15:02.4,-1.37E+18,212.8.251.249,AU,-,-,Firefox 20.0.0.1626,mobile,TRUE
15:02.5,-4.32E+18,23.137.224.107,US,-,-,Chrome Mobile 71.0.3578.2896.2903,mobile,FALSE
15:02.7,1.50E+18,95.169.62.92,NO,Innlandet,Tretten,Chrome 69.0.3497.17.19,desktop,TRUE
15:03.0,8.06E+17,10.0.72.113,NO,Oslo County,Oslo,Android 2.3.6,mobile,FALSE
15:04.8,-2.44E+18,209.236.117.62,US,-,-,Chrome Mobile 63.0.3239,mobile,TRUE
15:05.4,-1.57E+17,79.160.85.61,NO,Vestfold og Telemark,Larvik,Chrome 69.0.3497.17.19,desktop,TRUE
15:05.6,-2.88E+18,51.175.252.229,NO,Viken,Fredrikstad,Chrome 79.0.3945.192.203,desktop,FALSE
15:05.8,-4.16E+18,10.0.68.228,NO,Oslo County,Oslo,Chrome Mobile WebView 85.0.4183,mobile,TRUE
15:06.1,-4.32E+18,43.252.33.51,IN,Maharashtra,Bhiwandi,Chrome Mobile WebView 80.0.3987,mobile,FALSE
15:06.8,-4.32E+18,23.137.225.156,US,-,-,Chrome Mobile WebView 81.0.4044,mobile,FALSE
15:07.1,2.70E+18,10.0.77.224,NO,Oslo County,Oslo,Chrome 69.0.3497.17.19,desktop,TRUE
15:07.4,-3.49E+18,95.169.51.40,NO,Innlandet,Hamar,Firefox 20.0.0.1673,mobile,FALSE
15:08.7,-4.32E+18,80.202.63.250,NO,Vestfold og Telemark,Tønsberg,Chrome 72.0.3626.56,desktop,FALSE
15:09.4,-4.32E+18,170.39.78.105,US,-,-,Firefox 20.0.0.1618,mobile,FALSE
15:09.7,-4.32E+18,170.39.78.192,US,-,-,Chrome Mobile WebView 80.0.3987,mobile,FALSE
15:09.8,-4.32E+18,10.0.159.233,NO,Troms og Finnmark,Vestre Jakobselv,Firefox 20.0.0.1618,mobile,FALSE
15:09.9,-4.40E+18,10.2.112.162,FR,Pays de la Loire,Saint-Clement-des-Levees,Chrome 69.0.3497.17.19,desktop,TRUE
15:10.1,5.42E+18,176.107.143.65,PL,Mazovia,Warsaw,Firefox 20.0.0.1605,mobile,TRUE
15:10.3,-5.73E+18,10.0.0.65,US,Illinois,Chicago,Chrome Mobile 48.0.2564,mobile,TRUE
15:10.8,-1.23E+18,46.250.192.187,NO,Rogaland,Haugesund,Chrome 79.0.3945.192.203,desktop,TRUE
15:11.1,-1.37E+18,212.8.251.249,AU,-,-,Firefox 20.0.0.1626,mobile,TRUE
15:11.2,-6.73E+18,185.243.129.169,AU,-,-,Chrome Mobile 84.0.4147,mobile,FALSE
15:11.5,-5.79E+18,51.174.117.132,NO,Vestfold og Telemark,Skien,Firefox 20.0.0.1618,mobile,TRUE
15:12.1,-4.32E+18,10.0.110.44,IN,Maharashtra,Mumbai,Firefox 20.0.0.1618,mobile,FALSE
15:14.3,-4.32E+18,23.137.225.152,US,-,-,Chrome Mobile WebView 81.0.4044,mobile,FALSE
15:14.4,-4.32E+18,45.66.88.108,DE,-,-,Chrome Mobile WebView 80.0.3987,mobile,FALSE
15:14.5,-4.32E+18,109.254.25.174,CZ,-,-,Chrome Mobile 81.0.4044.1945,mobile,FALSE
15:14.5,-4.32E+18,158.149.112.14,NO,Innlandet,Folldal,Other 1.0.0.3168.3174,mobile,FALSE
15:14.8,4.65E+16,82.147.36.141,NO,Innlandet,Hedalen,Chrome 69.0.3497.17.19,desktop,TRUE
15:14.9,-4.32E+18,158.149.112.14,NO,Innlandet,Folldal,Other 1.0.0.3168.3174,mobile,FALSE
15:15.9,-4.32E+18,158.149.112.14,NO,Innlandet,Folldal,Other 1.0.0.3168.3174,mobile,FALSE
15:16.6,2.35E+18,51.175.44.79,NO,Viken,Fredrikstad,Android 2.3.3.2672,mobile,FALSE
15:16.7,-6.84E+18,10.0.70.146,NO,-,-,Chrome 69.0.3497.17.19,tablet,TRUE
15:17.1,-4.32E+18,23.137.225.36,US,-,-,Chrome Mobile WebView 85.0.4183,mobile,FALSE
15:17.9,-4.32E+18,10.0.110.44,IN,Maharashtra,Mumbai,Firefox 20.0.0.1618,mobile,FALSE
15:18.0,5.93E+17,82.147.60.14,NO,Innlandet,Elverum,Chrome 69.0.3497.17.19,desktop,TRUE
15:18.3,-3.98E+18,92.221.9.88,NO,Rogaland,Stavanger,Chrome 86.0.4202,desktop,TRUE
15:18.5,9.00E+18,152.93.101.8,NO,Rogaland,Sandnes,Chrome 90.0.4411,desktop,TRUE
15:19.0,-2.01E+18,158.248.243.223,NO,-,-,Android 2.3.3.2672,mobile,TRUE
15:19.2,-9.04E+18,51.174.222.219,NO,Vestfold og Telemark,Holmestrand,Chrome 69.0.3497.17.19,desktop,TRUE
15:19.7,-7.88E+17,156.52.54.27,NO,Viken,Gressvik,Android 2.0,mobile,FALSE
15:22.3,5.44E+18,10.3.14.117,PL,-,-,Chrome 79.0.3945.192.203,desktop,TRUE
15:23.0,-3.74E+18,209.236.117.196,US,-,-,MiuiBrowser 12.6.5,mobile,TRUE
15:23.5,-4.32E+18,79.161.206.254,NO,Viken,Drammen,Android 2.3.3.2672,mobile,FALSE
15:24.6,-2.42E+17,10.0.65.149,NO,Oslo County,Oslo,Android 2.3.3.2672,mobile,TRUE
15:24.9,-4.32E+18,37.191.188.176,NO,Oslo County,Oslo,Chrome 90.0.4411,desktop,FALSE
15:25.0,-5.66E+17,92.220.192.176,NO,Møre og Romsdal,Molde,Chrome 72.0.3626.56,desktop,FALSE
15:25.7,-4.32E+18,10.0.110.44,IN,Maharashtra,Mumbai,Firefox 20.0.0.1618,mobile,FALSE
15:26.4,-4.32E+18,10.3.6.207,PL,Lower Silesia,Wroclaw,Firefox 20.0.0.1618,mobile,FALSE
15:29.3,-7.65E+18,82.147.58.243,NO,Oslo County,Oslo,Android 2.3.3.2672,mobile,TRUE
15:30.3,-1.99E+18,209.236.125.127,US,-,-,Chrome Mobile WebView 85.0.4183,mobile,TRUE
15:30.8,4.59E+18,10.0.183.129,NO,Innlandet,Oyer,Chrome 69.0.3497.17.19,desktop,TRUE
15:31.2,3.97E+18,139.164.233.75,NO,Viken,Drammen,Chrome 69.0.3497.17.19,desktop,TRUE
15:32.3,4.98E+18,10.1.17.189,NO,-,-,Chrome 79.0.3945.192.203,desktop,TRUE
15:32.6,-5.86E+18,194.5.80.59,FR,-,-,Chrome 69.0.3497.17.19,desktop,TRUE
15:32.8,8.01E+18,37.148.145.200,NO,Innlandet,Ottestad,Chrome Mobile WebView 87.0.4280.2259,mobile,FALSE
15:33.4,1.31E+18,10.0.63.33,NO,Troms og Finnmark,Tromsø,Firefox 20.0.0.1618,mobile,TRUE
15:33.8,-1.68E+18,10.0.63.242,NO,Agder,Haegeland,Firefox 20.0.0.1618,mobile,FALSE
15:33.8,2.81E+18,10.1.37.113,IN,Maharashtra,Mumbai,Chrome Mobile WebView 85.0.4183,mobile,TRUE
15:34.1,-4.32E+18,10.2.225.19,NG,-,-,Chrome Mobile WebView 85.0.4183,mobile,FALSE
15:34.9,9.01E+16,45.123.108.89,IN,West Bengal,Howrah,Chrome Mobile WebView 85.0.4183,mobile,FALSE
15:35.3,-8.85E+18,2.148.0.154,NO,Innlandet,Skotterud,Chrome 69.0.3497.17.19,desktop,TRUE
15:35.7,-5.71E+18,199.26.84.151,US,-,-,Chrome Mobile 81.0.4044.1923,mobile,FALSE
15:36.1,-2.90E+18,209.236.123.184,US,-,-,IE Mobile 11.0,mobile,TRUE
15:36.5,-6.27E+18,109.237.1.1,BG,-,-,Chrome Mobile WebView 80.0.3987,mobile,TRUE
15:36.8,4.86E+18,78.91.60.41,NO,-,-,Chrome 69.0.3497.17.19,desktop,TRUE
15:37.0,-4.42E+18,10.0.77.226,NO,-,-,Firefox 20.0.0.1618,mobile,TRUE
15:38.0,7.17E+18,10.0.104.67,IN,Maharashtra,Mumbai,Chrome Mobile WebView 85.0.4183,mobile,TRUE
15:38.2,-4.32E+18,10.2.79.194,NO,Oslo County,Oslo,Android 2.3.3.2672,mobile,FALSE
15:38.3,8.05E+18,152.93.248.29,NO,-,-,Chrome 69.0.3497.17.19,desktop,TRUE
15:39.3,-4.32E+18,79.160.46.156,NO,Viken,Sylling,Chrome 90.0.4411,desktop,FALSE
15:40.3,-4.32E+18,185.243.129.169,AU,-,-,Chrome Mobile 84.0.4147,mobile,FALSE
15:40.8,-4.32E+18,95.81.133.244,FR,-,-,Android 2.0,mobile,FALSE
15:41.3,-4.32E+18,158.149.112.14,NO,Innlandet,Folldal,Other 1.0.0.3168.3174,mobile,FALSE
15:42.6,-4.32E+18,158.149.112.14,NO,Innlandet,Folldal,Other 1.0.0.3168.3174,mobile,FALSE
15:43.1,-4.32E+18,23.137.225.58,US,-,-,Iron 66.0.3450.1156,mobile,FALSE
15:43.6,-1.99E+18,209.236.125.127,US,-,-,Chrome Mobile WebView 85.0.4183,mobile,FALSE
15:43.9,-4.32E+18,10.1.105.205,BR,Rio de Janeiro,Paracambi,Chrome Mobile WebView 85.0.4183,mobile,FALSE
15:44.8,-8.29E+18,78.91.13.41,NO,-,-,Chrome 69.0.3497.17.19,desktop,TRUE
15:45.1,-4.32E+18,216.50.253.78,US,-,-,Chrome Mobile WebView 85.0.4183,mobile,FALSE
15:45.5,5.42E+18,10.2.187.9,NO,Oslo County,Oslo,Chrome 72.0.3626.76,desktop,TRUE
15:45.6,-4.32E+18,62.141.131.187,NO,Agder,Grimstad,Opera Mobile 52.1.2254,mobile,FALSE
15:46.0,-5.54E+18,89.162.3.3,NO,Nordland,Bodø,Chrome Mobile WebView 85.0.4183,mobile,TRUE
15:47.0,-3.18E+18,109.247.150.157,NO,Vestfold og Telemark,Skien,Chrome Mobile 48.0.2564,mobile,FALSE
15:47.2,-6.73E+18,185.243.129.169,AU,-,-,Chrome Mobile 84.0.4147,mobile,FALSE
15:48.5,-7.47E+18,80.211.245.179,PL,Mazovia,Warsaw,Chrome Mobile WebView 85.0.4183,mobile,TRUE
15:48.7,3.76E+18,92.220.60.52,NO,Vestfold og Telemark,Tønsberg,Chrome Mobile WebView 85.0.4183,mobile,TRUE
15:49.0,-4.32E+18,170.247.156.19,BR,Minas Gerais,Orizania,Chrome 72.0.3626.58,desktop,FALSE
15:49.1,-4.32E+18,45.66.88.108,DE,-,-,Chrome Mobile WebView 80.0.3987,mobile,FALSE
15:49.2,-7.83E+18,79.160.103.228,NO,Vestfold og Telemark,Kragero,Android 2.3.3.2672,mobile,FALSE
15:49.8,6.18E+18,170.39.79.200,US,-,-,Chrome Mobile WebView 50.0.2661,mobile,FALSE
15:50.6,3.21E+18,83.243.213.163,NO,Møre og Romsdal,Orskog,Android 2.3.3.2672,mobile,TRUE
15:51.4,-4.32E+18,199.26.84.18,US,-,-,Android 2.3.3.2672,mobile,FALSE
15:53.3,-2.99E+18,200.9.137.17,BR,Sergipe,Caninde de Sao Francisco,Chrome 90.0.4411,desktop,TRUE
15:53.4,-4.32E+18,62.141.138.75,NO,Viken,Nittedal,Chrome 69.0.3497.17.19,desktop,FALSE
15:54.4,-4.32E+18,170.39.78.166,US,-,-,Chrome Mobile 71.0.3578.2896.2905,mobile,FALSE
15:54.6,-4.32E+18,23.137.225.23,US,-,-,Chrome Mobile 50.0.2661,mobile,FALSE
15:55.5,-4.32E+18,199.26.84.1,US,-,-,Chrome Mobile WebView 85.0.4183,mobile,FALSE
15:56.3,-2.53E+18,80.203.79.249,NO,Vestland,Bergen,Chrome Mobile WebView 85.0.4183,mobile,TRUE
15:57.0,-4.32E+18,95.164.134.7,US,Wyoming,Cheyenne,Chrome Mobile WebView 85.0.4183,mobile,FALSE
15:57.2,-4.32E+18,10.0.181.226,BD,Dhaka Division,Kushtia,Chrome 84.0.4147.338.339,desktop,FALSE
15:57.4,1.17E+18,80.211.245.179,PL,Mazovia,Warsaw,Chrome Mobile WebView 85.0.4183,mobile,TRUE
15:58.1,-4.32E+18,84.234.167.18,NO,Rogaland,Sandnes,Chrome Mobile WebView 85.0.4183,mobile,FALSE
15:58.4,-4.32E+18,158.149.85.27,NO,-,-,Chrome 69.0.3497.17.19,desktop,FALSE
15:58.7,-4.32E+18,84.209.231.107,NO,Oslo County,Oslo,Chrome Mobile WebView 80.0.3987,mobile,FALSE
16:00.1,3.96E+18,66.248.237.41,US,-,-,Chrome Mobile 86.0.4240,mobile,TRUE
16:00.8,8.05E+18,51.175.161.139,NO,Oslo County,Oslo,Chrome 69.0.3497.17.19,desktop,FALSE
16:01.0,-4.32E+18,176.97.50.188,PL,Warmia-Masuria,Bartoszyce,Chrome Mobile 81.0.4044.1954,mobile,FALSE
16:01.4,-6.73E+18,185.243.129.169,AU,-,-,Chrome Mobile 84.0.4147,mobile,FALSE
16:02.3,-7.76E+18,23.137.224.76,US,-,-,Android 2.0.0.2417,mobile,TRUE
16:02.5,7.25E+18,10.0.62.50,NO,Oslo County,Oslo,Android 2.3.3.2672,mobile,TRUE
16:04.8,4.08E+18,91.242.205.123,NO,-,-,Chrome 69.0.3497.17.19,desktop,FALSE
16:06.0,-6.75E+18,92.221.205.143,NO,Vestland,Bergen,Firefox 20.0.0.1618,mobile,FALSE
